Medical Dictionary by Farlex,Medical,TheFreeDictionary.com â€“ Farlex,Contains AdsÂ·Offers in-app purchases,4.5,"3,457",59,"100,000",
Teach Me Anatomy,Medical,TeachMeSeries Ltd,Contains AdsÂ·Offers in-app purchases,4.7,"9,901",97,"500,000",
WikiMed - Offline Medical Wikipedia,Medical,Kiwix Team,,4.7,"14,898",,"100,000",
Medical Terminology Dictionary:Search&Vocabulary,Medical,Medical Group Soft,Contains AdsÂ·Offers in-app purchases,4.4,"13,561",,"1,000,000",
Prognosis : Your Diagnosis,Medical,Medical Joyworks,Contains Ads,4.7,"14,669",17,"500,000",
Anatomy Learning - 3D Atlas,Medical,AnatomyLearning,Offers in-app purchases,4.5,"72,073",16,"1,000,000",
Medical Cases Challenge,Medical,A.R.K,Contains Ads,4.2,194,22,"50,000",
Figure 1 - Medical Images,Medical,Figure 1 Inc.,Contains Ads,4.5,"12,991",6.7,"1,000,000",
Oxford Medical Dictionary,Medical,MobiSystems,Contains AdsÂ·Offers in-app purchases,4.2,"6,664",11,"1,000,000",
Touch Surgery,Medical,Digital Surgery Limited,,4.3,"5,190",,"100,000",
Medical Terminology Quiz Game,Medical,Quetzal Inc,Contains AdsÂ·Offers in-app purchases,3.7,390,11,"50,000",
Medscape,Medical,"WebMD, LLC",Contains Ads,4.4,"50,936",29,"5,000,000",
ðŸ‡ºðŸ‡¸Diagnosis Medical App,Medical,Free Medical Diagnosis,Contains Ads,4.2,857,43,"100,000",
MDCalc Medical Calculator,Medical,"MD Aware, LLC",,4.8,653,52,"100,000",
Learn Medical Terminology,Medical,John McGrath,,3.9,622,1.4,"100,000",
Medical Drugs Guide Dictionary,Medical,Van Solutions,Contains Ads,4.1,"1,493",2.4,"100,000",
Clinical Sense,Medical,Medical Joyworks,Contains Ads,4.5,"9,919",54,"500,000",
Medical records,Medical,Yerokhin Vladimir,Offers in-app purchases,4.3,284,16,"10,000",
Medical Abbreviations Ultimate,Medical,Top of Learning,,4.4,160,3.3,"50,000",
Clinical Treatment - Medical Diseases Treatment,Medical,marwatsoft,Contains AdsÂ·Offers in-app purchases,4.7,372,5.1,"50,000",
Quick Medical Diagnosis & Treatment,Medical,MobiSystems,Contains AdsÂ·Offers in-app purchases,4.2,570,11,"100,000",
Gray's Anatomy - Atlas,Medical,SEStudio,Contains AdsÂ·Offers in-app purchases,4.6,"11,417",50,"500,000",
Drugs.com Medication Guide,Medical,Drugs.com,Contains AdsÂ·Offers in-app purchases,4.4,"15,829",,"1,000,000",
Medical FlashNotes,Medical,Robert Goulden,,4.8,135,5.1,"10,000",
Medical Calculators,Medical,IOBear,Contains AdsÂ·Offers in-app purchases,4.7,866,3.3,"50,000",
Disorder & Diseases Dictionary,Medical,ufostudio,Contains AdsÂ·Offers in-app purchases,4.6,"24,153",32,"1,000,000",
WikiMed mini - Offline Medical Wikipedia,Medical,Kiwix Team,,4.5,239,14,"10,000",
Medical Dictionary Offline,Medical,MobMedics,Contains Ads,4.0,"5,075",3.7,"1,000,000",
Medical Emergency Guide,Medical,Flow Concept SRL,,4.6,35,11,"5,000",
Dorland's Illustrated Medical Dictionary,Medical,MobiSystems,Contains AdsÂ·Offers in-app purchases,4.1,"1,432",18,"100,000",
Epocrates Plus,Medical,"Epocrates, Inc.",,4.3,"23,886",,"1,000,000",
Medical Dictionary,Medical,Medicopedia Group,Contains Ads,4.3,268,35,"50,000",
Dorlandâ€™s Medical Dictionary,Medical,MobiSystems,Contains AdsÂ·Offers in-app purchases,4.0,"3,597",17,"500,000",
Medical Tools,Medical,Irtza Sharif,Contains Ads,4.2,"1,129",0.281,"100,000",
Medical Dictionary,Medical,PeaSoft,Contains Ads,4.7,35,31,"1,000",
Diseases Dictionary âœª Medical,Medical,Atomic Infoapps,Contains Ads,4.3,"27,828",2.9,"1,000,000",
Medical Abbreviations English,Medical,Venox,Contains Ads,4.5,71,29,"10,000",
Medical Calculator & Equations,Medical,Caddy,Contains AdsÂ·Offers in-app purchases,4.2,394,7.4,"50,000",
Medical terminology - Offline,Medical,NTStudio,Contains AdsÂ·Offers in-app purchases,4.4,"4,055",25,"100,000",
Medical Study,Medical,Dr. Atul Tiwari,Contains Ads,4.1,155,9.6,"10,000",
Essential Skeleton 3,Medical,"3D4Medical.com, LLC",,4.5,"7,377",36,"500,000",
Medical Notes,Medical,Dondu,Contains Ads,4.8,5,7.0,"1,000",
Medical Abbreviations,Medical,Mantu Boro,Contains Ads,5.0,15,8.2,"1,000",
Medical Dictionary Offline 2018,Medical,Sebastin,Contains Ads,4.4,7,11,"1,000",
Medical Terminology Word Game,Medical,Med Brain Apps LLC,Contains AdsÂ·Offers in-app purchases,4.1,95,5.0,"10,000",
Taber's Medical Dictionary...,Medical,"Unbound Medicine, Inc",Offers in-app purchases,3.9,"1,244",5.8,"100,000",
Medical & Surgical Procedure,Medical,Kmcpesh Medical apps,Contains AdsÂ·Offers in-app purchases,4.1,"2,082",5.5,"100,000",
Medical Abbreviations,Medical,LegacySoftware,Contains Ads,4.2,733,2.0,"100,000",
Medical Records App,Medical,MedClin,Offers in-app purchases,4.1,167,3.0,"10,000",
Doctor Patient Medical Records,Medical,Mobilebiz Systems,Offers in-app purchases,4.3,613,4.3,"10,000",
Medical Terminology A-Z - Offline (Free),Medical,Lyric Tech,Contains Ads,4.3,31,21,"10,000",
Medical Calculators,Medical,Pediatric Oncall,,4.2,"1,405",15,"100,000",
Medical Dictionary,Medical,appspouch,Contains Ads,4.3,389,4.6,"100,000",
Medical Dictionary Free & Offline - Diseases,Medical,Van Solutions,Contains Ads,4.4,801,8.0,"50,000",
Medical Terminology-Offline (Free),Medical,Lyric Tech,Contains Ads,4.3,32,6.0,"5,000",
Medical Parasites,Medical,shahed hamed,Contains Ads,4.2,26,2.3,"5,000",
Medical Guru,Medical,Dr. Atul Tiwari,Contains Ads,4.3,253,27,"10,000",
Medical Formulas,Medical,Sanapps Dev,Contains Ads,4.0,"1,326",3.2,"100,000",
Medical Disease Dictionary,Medical,Intelisenze,Contains Ads,4.5,343,4.2,"10,000",
Medical Surgical RN Companion,Medical,Skyscape Medpresso Inc,Offers in-app purchases,4.4,19,8.0,"10,000",
MAG Medical Abbreviations,Medical,IPIX s.c.,Contains AdsÂ·Offers in-app purchases,4.3,"2,028",6.5,"100,000",
Calculate by QxMD,Medical,QxMD Medical Software Inc.,Contains Ads,4.6,"9,970",,"500,000",
Doximity - Medical Network,Medical,"Doximity, Inc.",Contains Ads,4.5,879,,"50,000",
MSF Medical Guidelines,Medical,MSF,,4.6,83,11,"10,000",
All Medical Mnemonics (27 in 1),Medical,Free_downloads_Media,Contains Ads,5.0,11,21,"1,000",
Medical Terms And Definition,Medical,techhuw,Contains Ads,4.0,367,1.9,"100,000",
Stedman's Medical Dictionary,Medical,MobiSystems,Contains AdsÂ·Offers in-app purchases,4.2,239,13,"10,000",
"Medical Ethics, Law & Secrets",Medical,Top of Learning,,4.4,27,3.5,"5,000",
Learn Medical Terminology,Medical,RedNiz Apps,Contains Ads,2.9,18,6.4,"5,000",
Medical Spanish - AUDIO,Medical,Mavro Inc.,Contains AdsÂ·Offers in-app purchases,4.3,644,13,"100,000",
MyChart,Medical,Epic Systems Corporation,,4.2,"19,461",,"1,000,000",
Medical Dictionary Terminology Terms & Definition,Medical,The Apps Studios,Contains Ads,4.2,157,18,"10,000",
Medical Realities,Medical,Medical Realities,Offers in-app purchases,4.2,19,96,"1,000",
Drugs Medical Dictionary A-Z,Medical,parmaterra.com,Contains Ads,3.9,853,9.6,"100,000",
Medical & Medicine Dictionary,Medical,Scope8,Contains AdsÂ·Offers in-app purchases,4.0,"3,412",2.5,"500,000",
Medical Equipment Dictionary,Medical,Apps Artist,Contains Ads,3.9,7,2.7,"5,000",
Skyscape Medical Library,Medical,Skyscape Medpresso Inc,Offers in-app purchases,4.4,"1,707",13,"100,000",
Medical dictionary 120000Words,Medical,Eric BROU,Contains Ads,4.3,88,17,"10,000",
Medical Dictionary Full,Medical,BuraQ,Contains Ads,4.2,17,4.6,"5,000",
Medical Terms DE,Medical,IPIX s.c.,Contains AdsÂ·Offers in-app purchases,4.1,678,6.1,"50,000",
Englishini (Medical English),Medical,A&T for medical E-learning,,4.6,47,25,"10,000",
Cheetah Medical,Medical,CSE Software Inc,,4.2,5,21,"1,000",
English<>Spanish Medical,Medical,MobiSystems,Contains AdsÂ·Offers in-app purchases,3.5,103,3.8,"50,000",
Medical Device Regulatory,Medical,Emergo,,4.7,58,10,"5,000",
Medical Marijuana Treatment,Medical,Revolxa Inc,Contains Ads,4.1,127,6.2,"10,000",
Medical dictionary offline 1,Medical,GloryApps,Contains Ads,4.4,9,11,"1,000",
Medical Abbreviation Dictionary,Medical,Alif Innovative Solution,Contains Ads,4.2,5,4.0,"1,000",
Medical News & Journals,Medical,ATA IMPACT FORUM,Contains Ads,4.9,20,15,"5,000",
Medical Dictionary Offline,Medical,HafsaApps,Contains Ads,3.0,2,3.4,500,
Medical Dictionary & Guide,Medical,Scope8,Contains Ads,3.9,330,1.9,"100,000",
Medical Drugs Dictionary,Medical,qarniapp,Contains Ads,4.3,3,9.2,500,
FollowMyHealthÂ®,Medical,Allscripts Healthcare Solutions Inc,,4.6,"72,983",37,"1,000,000",
Medicalog for Families,Medical,LemonDraft,Contains AdsÂ·Offers in-app purchases,4.1,620,1.4,"10,000",
LabGear â€“ Medical Lab Test Reference,Medical,Medical Gear,Offers in-app purchases,4.0,8,2.6,"1,000",
Medical News Online,Medical,Medibilim,Contains Ads,4.5,288,11,"10,000",
Dictionary Disease Medical,Medical,vipgamesapps,Contains Ads,4.4,7,2.8,"1,000",
Smart Medical Reference - Free,Medical,Imago AI LLC,Contains AdsÂ·Offers in-app purchases,4.0,94,40,"10,000",
Medical Emergencies Bible,Medical,"Space-O Infoweb, Inc",,3.7,6,1.2,"1,000",
Medical Instruments Basics,Medical,AppsCore99,Contains Ads,4.1,10,8.4,"1,000",
Medical Terms EN,Medical,IPIX s.c.,Contains AdsÂ·Offers in-app purchases,4.0,502,6.8,"50,000",
Medical Reminder,Medical,"Deskshare, Inc",Contains AdsÂ·Offers in-app purchases,4.2,34,10,"1,000",
Medical Dictionary Offline,Medical,rayyan apps,Contains Ads,4.5,61,4.2,"10,000",
UpToDate for Android,Medical,Wolters Kluwer Health | UpToDate,,4.4,"5,868",4.7,"500,000",
Medical Terminololgy Sorted LT,Medical,Top of Learning,,3.9,58,4.7,"10,000",
Medical MCQs,Medical,Dr. Atul Tiwari,Contains Ads,3.9,38,21,"10,000",
Medical Language Guide,Medical,AvaSol,Contains Ads,4.0,5,6.6,"1,000",
MediCalcÂ®,Medical,ScyMed Inc.,,4.0,"2,460",14,"100,000",
Pulse Medical Dictionary App,Medical,Abstract Developers,Contains AdsÂ·Offers in-app purchases,4.6,39,8.6,"1,000",
MA Notes: Medical Assistant's Pocket Guide,Medical,Skyscape Medpresso Inc,Offers in-app purchases,3.7,3,7.8,"1,000",
Scrubbed - Medical Question Bank,Medical,"Scrubbed, LLC",,5.0,4,3.8,100,
Smart Medical Apps - H&P,Medical,Smart Medical Apps,Contains Ads,4.1,296,42,"50,000",
New Family Medical Store,Medical,EMedStore Pharma IT Company,,3.6,24,7.2,"1,000",
Dictionnaire medical franÃ§ais,Medical,Super Awesome App,Contains Ads,4.2,265,22,"50,000",
Medical Psychiatric Dictionary,Medical,Atomic Infoapps,Contains Ads,3.9,878,0.804,"50,000",
Medical Abbreviations Pro Terminology English US,Medical,Webprogr.com,Contains Ads,4.0,12,4.7,"5,000",
ABC Medical Notes Pro (Doknotes),Medical,Dr Declan O'Kane MD FRCP DipCompSci(Cantab),,4.8,17,1.8,500,
"Case - Medical Research, Journals & Pubmed",Medical,kernel networks,,4.4,24,11,"5,000",
BMC Medonics - Medical Mnemonics,Medical,marwatsoft,Contains Ads,4.8,55,3.4,"5,000",
Medical Representatives,Medical,Imagicasoft,Contains Ads,4.1,108,1.8,"10,000",
Doctor On Demand,Medical,"Doctor On Demand, Inc",,4.7,"18,633",,"1,000,000",
Medical Dictionary,Medical,2oco2,Contains Ads,,,11,100,
Disorder & Diseases Dictionary 2018,Medical,SmartApp Ltd,Contains Ads,4.7,227,4.8,"10,000",
Medical Toolbox,Medical,Smart Health Ltd,,4.4,41,6.2,"5,000",
Doctor Dictionary â€“ Drugs Medical Terms Offline,Medical,Classic Gaming Zone,Contains Ads,4.4,47,4.9,"5,000",
IMS Medical,Medical,International Medical Services,,5.0,9,4.2,100,
Diseases Dictionary (FREE),Medical,Medical Group Soft,Contains AdsÂ·Offers in-app purchases,4.4,"2,512",,"100,000",
Drugs Dictionary Offline: FREE,Medical,Atomic Infoapps,Contains Ads,4.1,"14,724",2.4,"1,000,000",
Medical Unit Converter,Medical,Indelible Software,Offers in-app purchases,4.1,20,1.2,"1,000",
Liixuos Medical Dictionary,Medical,Liixuos,Contains Ads,4.3,783,10.0,"50,000",
Medical Questions and Answers,Medical,lookformedical.com,,3.6,21,1.7,"5,000",
Pharmacology Medical,Medical,VSL EDUCATION ZONE(GTU),Contains Ads,4.1,47,2.4,"10,000",
Medical Document & Coding,Medical,Logica Med Solutions Inc,Offers in-app purchases,3.3,10,3.8,"1,000",
Medical Wikipedia Downloader,Medical,Kmcpesh Medical apps,,3.9,240,1.3,"10,000",
Medical Realities VR,Medical,Medical Realities,,5.0,1,96,500,
Echo112 â€“ Medical ID,Medical,MobileMed,,4.2,99,3.2,"10,000",
Read by QxMD,Medical,QxMD Medical Software Inc.,,4.6,"1,750",27,"100,000",
My Medical History,Medical,Tanya White,,3.8,28,1.9,"5,000",
Patient Medical Records & Appointments for Doctors,Medical,"IMEDI Systems, LLC",Offers in-app purchases,4.5,293,35,"10,000",
Medical Abbreviations+,Medical,Matthias Korte,Contains Ads,3.9,16,2.0,"5,000",
Medical Dictionary - Diseases,Medical,Titan Software Ltd.,Contains Ads,4.1,112,10,"10,000",
Offline Medical Microbiology,Medical,Kmcpesh Medical apps,Contains Ads,4.2,294,8.0,"50,000",
Medical Equipment Dictionary,Medical,techhuw,Contains Ads,3.8,9,2.0,"1,000",
MMA Official - Malad Medical Association,Medical,DoxBay Inc,,4.8,5,7.8,100,
Medical Dictionary,Medical,techhuw,Contains Ads,3.9,105,2.0,"10,000",
Medical & Surgical Instrument,Medical,Kmcpesh Medical apps,Contains Ads,3.6,507,14,"50,000",
Medical Drug Dictionary,Medical,Y Usha Reddy,Contains Ads,4.1,11,3.9,"1,000",
Medical Calculator,Medical,jihincap,Contains Ads,4.0,162,4.9,"10,000",
Medical Dictionary Offline,Medical,Alaab Studios,Contains Ads,4.2,212,4.7,"50,000",
